Strategy,n_drones,Plan,Sensing Mismatch %,Total Collisions,Cross Collisions,Parallel_Collisions,Cell Occupied Collisions,Total Flights Distance,Total Collision Distance,Risk of Collision,Total Duration of Flights,Number of Flights,Average Collisions per Flight

no_ca,4,"[[[[1.5, 0.0], 1], [[2.0, 1.0], 1], [[2.0, 2.0], 1], [[1.0, 2.0], 1], [[1.0, 1.0], 1], [[1.5, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 5], [[1.0, 3.0], 4], [[1.0, 1.0], 5], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 6], [[2.0, 1.0], 4], [[2.0, 3.0], 4], [[3.0, 2.0], 1]], [[[1.5, 4.0], 1], [[2.0, 3.0], 1], [[1.0, 3.0], 1], [[1.0, 2.0], 1], [[2.0, 2.0], 1], [[1.5, 4.0], 1]]]",0.0,10,5,0,5,22.244,8.5,0.382,24.0,18,0.556
pf_ca,4,"[[[[1.5, 0.0], 1.0], [[1.696, 0.46], 0.0], [[1.893, 0.92], 0.0], [[2.0, 1.0], 1.0], [[2.041, 1.498], 0.0], [[1.981, 1.002], 0.0], [[1.967, 1.502], 0.0], [[2.0, 2.0], 1.0], [[1.761, 1.561], 0.0], [[1.724, 1.062], 0.0], [[1.5, 1.509], 0.0], [[1.401, 1.019], 0.0], [[1.192, 1.473], 0.0], [[1.045, 1.951], 0.0], [[1.0, 2.0], 1.0], [[1.066, 1.504], 0.0], [[0.57, 1.567], 0.0], [[0.806, 1.126], 0.0], [[1.0, 1.0], 1.0], [[1.272, 0.581], 0.0], [[0.932, 0.214], 0.0], [[1.4, 0.038], 0.0], [[1.5, 0.0], 1]], [[[0.0, 2.0], 1.0], [[0.497, 2.051], 0.0], [[0.082, 1.773], 0.0], [[0.565, 1.9], 0.0], [[1.0, 2.0], 5.0], [[1.074, 2.494], 0.0], [[0.839, 2.935], 0.0], [[1.0, 3.0], 4.0], [[1.464, 3.186], 0.0], [[1.269, 2.725], 0.0], [[1.371, 3.215], 0.0], [[1.289, 2.722], 0.0], [[1.39, 3.211], 0.0], [[1.247, 2.732], 0.0], [[0.963, 3.144], 0.0], [[1.009, 2.646], 0.0], [[1.054, 2.148], 0.0], [[1.027, 1.649], 0.0], [[1.065, 1.15], 0.0], [[1.0, 1.0], 5.0], [[0.738, 1.426], 0.0], [[0.403, 1.797], 0.0], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1.0], [[2.5, 1.993], 0.0], [[2.687, 1.53], 0.0], [[2.977, 1.937], 0.0], [[2.478, 1.904], 0.0], [[2.0, 2.0], 6.0], [[2.461, 1.805], 0.0], [[2.256, 1.349], 0.0], [[2.0, 1.0], 4.0], [[1.895, 1.489], 0.0], [[1.856, 1.987], 0.0], [[1.916, 2.484], 0.0], [[1.975, 2.98], 0.0], [[2.0, 3.0], 4.0], [[2.338, 2.631], 0.0], [[2.594, 2.202], 0.0], [[3.0, 2.0], 1]], [[[1.5, 4.0], 1.0], [[1.781, 3.587], 0.0], [[2.001, 3.138], 0.0], [[2.0, 3.0], 1.0], [[1.807, 3.461], 0.0], [[1.413, 3.153], 0.0], [[1.0, 3.0], 1.0], [[0.988, 3.5], 0.0], [[1.081, 3.009], 0.0], [[1.111, 3.508], 0.0], [[1.041, 3.013], 0.0], [[0.76, 3.426], 0.0], [[0.536, 3.873], 0.0], [[0.696, 3.399], 0.0], [[0.343, 3.753], 0.0], [[-0.074, 4.029], 0.0], [[0.131, 3.573], 0.0], [[0.44, 3.179], 0.0], [[-0.056, 3.248], 0.0], [[0.231, 2.838], 0.0], [[-0.23, 2.643], 0.0], [[0.185, 2.365], 0.0], [[0.623, 2.123], 0.0], [[1.0, 2.0], 1.0], [[0.501, 1.976], 0.0], [[0.995, 2.053], 0.0], [[1.483, 2.158], 0.0], [[1.663, 1.691], 0.0], [[2.0, 2.0], 1.0], [[1.866, 2.482], 0.0], [[1.704, 2.009], 0.0], [[1.748, 2.507], 0.0], [[1.39, 2.158], 0.0], [[0.991, 1.857], 0.0], [[0.992, 2.357], 0.0], [[1.28, 2.766], 0.0], [[1.378, 3.256], 0.0], [[1.479, 3.746], 0.0], [[1.5, 4.0], 1]]]",0.0,1,0,0,1,45.364,0.5,0.011,49.0,98,0.01
basic_ca,4,"[[[[1.5, 0.0], 1], [[2.0, 1.0], 10.5], [[2.0, 2.0], 3.0], [[1.0, 2.0], 6.0], [[1.0, 1.0], 1], [[1.5, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 8.0], [[1.0, 3.0], 4], [[1.0, 1.0], 5], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 6], [[2.0, 1.0], 8.0], [[2.0, 3.0], 4], [[3.0, 2.0], 1]], [[[1.5, 4.0], 1], [[2.0, 3.0], 1], [[1.0, 3.0], 1], [[1.0, 2.0], 4.0], [[2.0, 2.0], 1], [[1.5, 4.0], 1]]]",73.61,3,1,0,2,22.244,2.0,0.09,24.0,18,0.167

no_ca,5,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 4], [[1.0, 3.0], 3], [[1.0, 1.0], 10], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 6], [[2.0, 1.0], 3], [[2.0, 3.0], 9], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]]]",9.38,0,0,0,0,10.828,0,0.0,11.0,8,0.0
pf_ca,5,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.499, 2.03], 0.0], [[0.131, 2.368], 0.0], [[0.6, 2.195], 0.0], [[1.0, 2.0], 4.0], [[1.08, 2.494], 0.0], [[0.697, 2.815], 0.0], [[1.0, 3.0], 3.0], [[1.021, 2.5], 0.0], [[1.038, 2.001], 0.0], [[1.154, 1.514], 0.0], [[0.654, 1.541], 0.0], [[0.966, 1.15], 0.0], [[1.0, 1.0], 10.0], [[0.62, 1.325], 0.0], [[0.224, 1.63], 0.0], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1.0], [[2.504, 2.064], 0.0], [[2.039, 1.881], 0.0], [[2.0, 2.0], 6.0], [[2.019, 1.5], 0.0], [[1.529, 1.404], 0.0], [[1.906, 1.077], 0.0], [[2.0, 1.0], 3.0], [[2.012, 1.5], 0.0], [[2.076, 1.996], 0.0], [[1.976, 2.486], 0.0], [[1.586, 2.173], 0.0], [[1.688, 2.662], 0.0], [[2.0, 3.0], 9.0], [[2.352, 2.645], 0.0], [[2.693, 2.279], 0.0], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]]]",9.38,0,0,0,0,14.507,0,0.0,16.0,32,0.0
basic_ca,5,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 4], [[1.0, 3.0], 3], [[1.0, 1.0], 10], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 6], [[2.0, 1.0], 3], [[2.0, 3.0], 9], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]]]",9.38,0,0,0,0,10.828,0,0.0,11.0,8,0.0

no_ca,6,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 2], [[1.0, 3.0], 8], [[1.0, 1.0], 9], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 6], [[2.0, 1.0], 3], [[2.0, 3.0], 9], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]], [[[3.0, 0.0], 2]]]",5.71,0,0,0,0,10.828,0,0.0,11.0,8,0.0
pf_ca,6,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.498, 2.044], 0.0], [[0.383, 1.558], 0.0], [[0.721, 1.926], 0.0], [[1.0, 2.0], 2.0], [[1.1, 2.49], 0.0], [[0.719, 2.813], 0.0], [[1.0, 3.0], 8.0], [[1.065, 2.504], 0.0], [[1.006, 2.008], 0.0], [[0.973, 1.509], 0.0], [[1.424, 1.725], 0.0], [[1.111, 1.335], 0.0], [[1.0, 1.0], 9.0], [[0.698, 1.398], 0.0], [[0.38, 1.784], 0.0], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1.0], [[2.515, 2.122], 0.0], [[2.061, 1.914], 0.0], [[2.0, 2.0], 6.0], [[1.956, 1.502], 0.0], [[2.014, 1.999], 0.0], [[2.048, 1.5], 0.0], [[2.273, 1.053], 0.0], [[2.0, 1.0], 3.0], [[1.991, 1.5], 0.0], [[2.138, 1.978], 0.0], [[2.042, 2.468], 0.0], [[2.109, 1.973], 0.0], [[2.515, 2.265], 0.0], [[2.27, 2.701], 0.0], [[2.0, 3.0], 9.0], [[2.384, 2.68], 0.0], [[2.712, 2.302], 0.0], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]], [[[3.0, 0.0], 2]]]",5.71,0,0,0,0,15.618,0,0.0,17.0,34,0.0
basic_ca,6,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 2], [[1.0, 3.0], 8], [[1.0, 1.0], 9], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 6], [[2.0, 1.0], 3], [[2.0, 3.0], 9], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]], [[[3.0, 0.0], 2]]]",5.71,0,0,0,0,10.828,0,0.0,11.0,8,0.0

no_ca,7,"[[[[1.5, 0.0], 1], [[2.0, 1.0], 3], [[1.5, 0.0], 1]], [[[0.0, 2.0], 2]], [[[3.0, 2.0], 2]], [[[1.5, 4.0], 1], [[2.0, 3.0], 8], [[1.0, 3.0], 3], [[1.0, 2.0], 2], [[2.0, 2.0], 1], [[1.5, 4.0], 1]], [[[0.0, 0.0], 1], [[1.0, 2.0], 1], [[2.0, 1.0], 7], [[0.0, 0.0], 1]], [[[3.0, 0.0], 2]], [[[0.0, 4.0], 2]]]",17.39,1,1,0,0,14.302,2.0,0.14,16.5,10,0.1
pf_ca,7,"[[[[1.5, 0.0], 1.0], [[1.678, 0.467], 0.0], [[1.836, 0.941], 0.0], [[2.0, 1.0], 3.0], [[2.065, 0.504], 0.0], [[1.578, 0.619], 0.0], [[1.476, 0.13], 0.0], [[1.5, 0.0], 1]], [[[0.0, 2.0], 2]], [[[3.0, 2.0], 2]], [[[1.5, 4.0], 1.0], [[1.808, 3.606], 0.0], [[2.067, 3.178], 0.0], [[2.0, 3.0], 8.0], [[1.504, 3.061], 0.0], [[1.987, 3.188], 0.0], [[1.501, 3.07], 0.0], [[1.086, 2.792], 0.0], [[1.0, 3.0], 3.0], [[0.953, 2.502], 0.0], [[1.36, 2.212], 0.0], [[1.0, 2.0], 2.0], [[1.5, 1.997], 0.0], [[1.745, 2.433], 0.0], [[2.018, 2.015], 0.0], [[2.0, 2.0], 1.0], [[1.932, 2.495], 0.0], [[1.822, 2.983], 0.0], [[1.621, 3.441], 0.0], [[1.428, 3.902], 0.0], [[1.5, 4.0], 1]], [[[0.0, 0.0], 1.0], [[0.316, 0.387], 0.0], [[0.485, 0.858], 0.0], [[0.718, 1.3], 0.0], [[0.856, 1.781], 0.0], [[1.0, 2.0], 1.0], [[1.491, 1.908], 0.0], [[1.779, 1.498], 0.0], [[1.611, 1.969], 0.0], [[1.841, 1.526], 0.0], [[1.372, 1.352], 0.0], [[1.794, 1.082], 0.0], [[2.0, 1.0], 7.0], [[1.534, 0.819], 0.0], [[1.28, 1.25], 0.0], [[0.926, 0.897], 0.0], [[0.559, 0.558], 0.0], [[0.157, 0.259], 0.0], [[0.0, 0.0], 1]], [[[3.0, 0.0], 2]], [[[0.0, 4.0], 2]]]",17.39,0,0,0,0,19.571,0,0.0,23.5,45,0.0
basic_ca,7,"[[[[1.5, 0.0], 1], [[2.0, 1.0], 3], [[1.5, 0.0], 1]], [[[0.0, 2.0], 2]], [[[3.0, 2.0], 2]], [[[1.5, 4.0], 1], [[2.0, 3.0], 8], [[1.0, 3.0], 3], [[1.0, 2.0], 2], [[2.0, 2.0], 1], [[1.5, 4.0], 1]], [[[0.0, 0.0], 1], [[1.0, 2.0], 2.0], [[2.0, 1.0], 7], [[0.0, 0.0], 1]], [[[3.0, 0.0], 2]], [[[0.0, 4.0], 2]]]",21.74,0,0,0,0,14.302,0,0.0,16.5,10,0.0

no_ca,8,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 8], [[1.0, 3.0], 7], [[1.0, 1.0], 4], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 2], [[2.0, 1.0], 8], [[2.0, 3.0], 4], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]], [[[3.0, 0.0], 2]], [[[0.0, 4.0], 2]], [[[3.0, 4.0], 2]]]",0.0,0,0,0,0,10.828,0,0.0,11.0,8,0.0
pf_ca,8,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.5, 2.002], 0.0], [[0.937, 2.245], 0.0], [[1.0, 2.0], 8.0], [[1.042, 2.498], 0.0], [[0.554, 2.391], 0.0], [[0.871, 2.778], 0.0], [[1.0, 3.0], 7.0], [[0.933, 2.504], 0.0], [[0.968, 2.006], 0.0], [[0.852, 1.519], 0.0], [[1.299, 1.295], 0.0], [[1.0, 1.0], 4.0], [[0.701, 1.401], 0.0], [[0.382, 1.786], 0.0], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1.0], [[2.502, 1.954], 0.0], [[2.233, 2.375], 0.0], [[2.0, 2.0], 2.0], [[2.452, 1.785], 0.0], [[2.13, 1.402], 0.0], [[2.0, 1.0], 8.0], [[2.072, 1.495], 0.0], [[1.944, 1.978], 0.0], [[2.045, 2.468], 0.0], [[1.973, 1.973], 0.0], [[2.048, 2.468], 0.0], [[2.094, 2.965], 0.0], [[2.0, 3.0], 4.0], [[2.388, 2.684], 0.0], [[2.687, 2.284], 0.0], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]], [[[3.0, 0.0], 2]], [[[0.0, 4.0], 2]], [[[3.0, 4.0], 2]]]",0.0,0,0,0,0,14.255,0,0.0,15.5,31,0.0
basic_ca,8,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 8], [[1.0, 3.0], 7], [[1.0, 1.0], 4], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 2], [[2.0, 1.0], 8], [[2.0, 3.0], 4], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]], [[[3.0, 0.0], 2]], [[[0.0, 4.0], 2]], [[[3.0, 4.0], 2]]]",0.0,0,0,0,0,10.828,0,0.0,11.0,8,0.0

no_ca,1,"[[[[1.5, 0.0], 1], [[2.0, 1.0], 4], [[2.0, 2.0], 11], [[1.0, 2.0], 11], [[1.0, 1.0], 1], [[1.5, 0.0], 1]]]",48.0,0,0,0,0,5.236,0,0.0,6.0,5,0.0
pf_ca,1,"[[[[1.5, 0.0], 1.0], [[1.731, 0.444], 0.0], [[1.867, 0.925], 0.0], [[2.0, 1.0], 4.0], [[1.951, 1.498], 0.0], [[1.921, 1.997], 0.0], [[2.0, 2.0], 11.0], [[1.501, 1.968], 0.0], [[1.014, 1.854], 0.0], [[1.0, 2.0], 11.0], [[1.017, 1.5], 0.0], [[0.577, 1.737], 0.0], [[0.829, 1.305], 0.0], [[1.0, 1.0], 1.0], [[1.296, 0.597], 0.0], [[1.501, 0.141], 0.0], [[1.5, 0.0], 1]]]",48.0,0,0,0,0,6.37,0,0.0,8.0,16,0.0
basic_ca,1,"[[[[1.5, 0.0], 1], [[2.0, 1.0], 4], [[2.0, 2.0], 11], [[1.0, 2.0], 11], [[1.0, 1.0], 1], [[1.5, 0.0], 1]]]",48.0,0,0,0,0,5.236,0,0.0,6.0,5,0.0

no_ca,2,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 3], [[1.0, 3.0], 7], [[1.0, 1.0], 5], [[0.0, 2.0], 1]]]",31.82,0,0,0,0,5.414,0,0.0,5.5,4,0.0
pf_ca,2,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.5, 1.989], 0.0], [[0.026, 2.147], 0.0], [[0.504, 2.004], 0.0], [[1.0, 2.0], 3.0], [[0.978, 2.5], 0.0], [[1.444, 2.681], 0.0], [[0.997, 2.905], 0.0], [[1.0, 3.0], 7.0], [[1.002, 2.5], 0.0], [[0.97, 2.001], 0.0], [[0.976, 1.501], 0.0], [[0.498, 1.353], 0.0], [[0.833, 0.981], 0.0], [[1.0, 1.0], 5.0], [[0.679, 1.383], 0.0], [[0.251, 1.642], 0.0], [[0.0, 2.0], 1]]]",31.82,0,0,0,0,7.696,0,0.0,8.5,17,0.0
basic_ca,2,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 3], [[1.0, 3.0], 7], [[1.0, 1.0], 5], [[0.0, 2.0], 1]]]",31.82,0,0,0,0,5.414,0,0.0,5.5,4,0.0

no_ca,3,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 2], [[1.0, 3.0], 5], [[1.0, 1.0], 7], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 9], [[2.0, 1.0], 6], [[2.0, 3.0], 9], [[3.0, 2.0], 1]]]",5.56,0,0,0,0,10.828,0,0.0,11.0,8,0.0
pf_ca,3,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.493, 2.081], 0.0], [[0.734, 1.642], 0.0], [[1.0, 2.0], 2.0], [[1.03, 2.499], 0.0], [[0.817, 2.047], 0.0], [[0.91, 2.538], 0.0], [[1.0, 3.0], 5.0], [[0.925, 2.506], 0.0], [[0.829, 2.015], 0.0], [[0.952, 1.53], 0.0], [[0.681, 1.11], 0.0], [[1.0, 1.0], 7.0], [[0.734, 1.423], 0.0], [[0.383, 1.78], 0.0], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1.0], [[2.501, 2.026], 0.0], [[2.173, 2.404], 0.0], [[2.0, 2.0], 9.0], [[1.83, 1.53], 0.0], [[2.114, 1.118], 0.0], [[2.0, 1.0], 6.0], [[2.028, 1.499], 0.0], [[1.993, 1.998], 0.0], [[1.969, 2.497], 0.0], [[2.39, 2.227], 0.0], [[2.123, 2.65], 0.0], [[2.0, 3.0], 9.0], [[2.328, 2.623], 0.0], [[2.643, 2.235], 0.0], [[3.0, 2.0], 1]]]",5.56,0,0,0,0,14.098,0,0.0,15.0,30,0.0
basic_ca,3,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 2], [[1.0, 3.0], 5], [[1.0, 1.0], 7], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 9], [[2.0, 1.0], 6], [[2.0, 3.0], 9], [[3.0, 2.0], 1]]]",5.56,0,0,0,0,10.828,0,0.0,11.0,8,0.0

no_ca,4,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 9], [[1.0, 3.0], 1], [[1.0, 1.0], 4], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 1], [[2.0, 1.0], 7], [[2.0, 3.0], 11], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]]]",6.45,0,0,0,0,10.828,0,0.0,11.0,8,0.0
pf_ca,4,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.494, 2.079], 0.0], [[0.948, 1.87], 0.0], [[1.0, 2.0], 9.0], [[1.043, 2.498], 0.0], [[0.554, 2.393], 0.0], [[0.929, 2.724], 0.0], [[1.0, 3.0], 1.0], [[0.946, 2.503], 0.0], [[0.976, 2.004], 0.0], [[1.005, 1.505], 0.0], [[0.977, 1.005], 0.0], [[1.0, 1.0], 4.0], [[0.714, 1.41], 0.0], [[0.319, 1.717], 0.0], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1.0], [[2.5, 2.006], 0.0], [[2.044, 2.21], 0.0], [[2.0, 2.0], 1.0], [[2.442, 1.766], 0.0], [[2.237, 1.31], 0.0], [[2.0, 1.0], 7.0], [[2.019, 1.5], 0.0], [[2.042, 1.999], 0.0], [[2.023, 2.499], 0.0], [[2.027, 1.999], 0.0], [[2.023, 2.499], 0.0], [[2.522, 2.472], 0.0], [[2.171, 2.828], 0.0], [[2.0, 3.0], 11.0], [[2.34, 2.633], 0.0], [[2.631, 2.227], 0.0], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]]]",6.45,0,0,0,0,14.156,0,0.0,16.0,32,0.0
basic_ca,4,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 9], [[1.0, 3.0], 1], [[1.0, 1.0], 4], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 1], [[2.0, 1.0], 7], [[2.0, 3.0], 11], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]]]",6.45,0,0,0,0,10.828,0,0.0,11.0,8,0.0

no_ca,5,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 11], [[1.0, 3.0], 5], [[1.0, 1.0], 11], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 5], [[2.0, 1.0], 3], [[2.0, 3.0], 1], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]]]",5.88,0,0,0,0,10.828,0,0.0,11.0,8,0.0
pf_ca,5,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.5, 1.992], 0.0], [[0.128, 2.326], 0.0], [[0.584, 2.121], 0.0], [[1.0, 2.0], 11.0], [[1.075, 2.494], 0.0], [[0.588, 2.383], 0.0], [[0.909, 2.766], 0.0], [[1.0, 3.0], 5.0], [[1.017, 2.5], 0.0], [[1.081, 2.004], 0.0], [[0.938, 1.525], 0.0], [[1.437, 1.509], 0.0], [[1.085, 1.154], 0.0], [[1.0, 1.0], 11.0], [[0.641, 1.348], 0.0], [[0.219, 1.616], 0.0], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1.0], [[2.509, 2.097], 0.0], [[2.038, 1.931], 0.0], [[2.0, 2.0], 5.0], [[2.451, 1.784], 0.0], [[2.214, 1.344], 0.0], [[2.0, 1.0], 3.0], [[2.054, 1.497], 0.0], [[2.066, 1.997], 0.0], [[2.01, 2.494], 0.0], [[1.872, 2.974], 0.0], [[2.0, 3.0], 1.0], [[2.49, 2.901], 0.0], [[2.685, 2.44], 0.0], [[2.974, 2.033], 0.0], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]]]",5.88,0,0,0,0,13.956,0,0.0,16.0,32,0.0
basic_ca,5,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 11], [[1.0, 3.0], 5], [[1.0, 1.0], 11], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 5], [[2.0, 1.0], 3], [[2.0, 3.0], 1], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]]]",5.88,0,0,0,0,10.828,0,0.0,11.0,8,0.0

no_ca,6,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 1], [[1.0, 1.0], 2], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 4], [[2.0, 1.0], 1], [[2.0, 3.0], 10], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 1], [[1.0, 1.0], 2], [[1.0, 2.0], 1], [[0.0, 0.0], 1]], [[[3.0, 0.0], 2]]]",9.52,1,0,0,1,13.479,0.5,0.037,14.0,10,0.1
pf_ca,6,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1.0], [[0.494, 1.926], 0.0], [[0.737, 2.363], 0.0], [[1.0, 2.0], 1.0], [[0.945, 2.497], 0.0], [[1.008, 2.001], 0.0], [[0.95, 2.498], 0.0], [[0.782, 2.968], 0.0], [[0.918, 2.487], 0.0], [[0.704, 2.939], 0.0], [[0.79, 2.447], 0.0], [[0.414, 2.776], 0.0], [[0.63, 2.325], 0.0], [[0.808, 1.858], 0.0], [[0.89, 1.365], 0.0], [[1.0, 1.0], 2.0], [[0.749, 1.433], 0.0], [[0.34, 1.72], 0.0], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1.0], [[2.502, 2.045], 0.0], [[2.893, 1.733], 0.0], [[2.475, 2.008], 0.0], [[2.0, 2.0], 4.0], [[2.448, 1.778], 0.0], [[2.199, 1.344], 0.0], [[2.0, 1.0], 1.0], [[2.468, 1.177], 0.0], [[2.42, 1.675], 0.0], [[2.173, 2.109], 0.0], [[1.982, 2.572], 0.0], [[2.0, 3.0], 10.0], [[2.417, 2.724], 0.0], [[2.695, 2.308], 0.0], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 1.0], [[0.375, 0.33], 0.0], [[0.733, 0.68], 0.0], [[1.0, 1.0], 2.0], [[1.043, 1.498], 0.0], [[1.189, 1.976], 0.0], [[1.0, 2.0], 1.0], [[1.104, 1.511], 0.0], [[0.83, 1.093], 0.0], [[0.804, 0.594], 0.0], [[0.596, 0.139], 0.0], [[0.139, -0.065], 0.0], [[0.0, 0.0], 1]], [[[3.0, 0.0], 2]]]",9.52,3,3,0,0,21.265,3.0,0.141,22.5,45,0.067
basic_ca,6,"[[[[1.5, 0.0], 2]], [[[0.0, 2.0], 1], [[1.0, 2.0], 12.5], [[1.0, 1.0], 2], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 4], [[2.0, 1.0], 1], [[2.0, 3.0], 10], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 1], [[1.0, 1.0], 11.0], [[1.0, 2.0], 1], [[0.0, 0.0], 1]], [[[3.0, 0.0], 2]]]",107.14,1,0,0,1,13.479,0.5,0.037,14.0,10,0.1

no_ca,7,"[[[[1.5, 0.0], 1], [[2.0, 1.0], 2], [[2.0, 2.0], 3], [[1.0, 2.0], 1], [[1.0, 1.0], 3], [[1.5, 0.0], 1]], [[[0.0, 2.0], 1], [[1.0, 2.0], 1], [[1.0, 3.0], 5], [[1.0, 1.0], 2], [[0.0, 2.0], 1]], [[[3.0, 2.0], 1], [[2.0, 2.0], 2], [[2.0, 1.0], 2], [[2.0, 3.0], 1], [[3.0, 2.0], 1]], [[[1.5, 4.0], 2]], [[[0.0, 0.0], 2]], [[[3.0, 0.0], 2]], [[[0.0, 4.0], 1], [[1.0, 3.0], 6], [[1.0, 2.0], 2], [[2.0, 3.0], 1], [[0.0, 4.0], 1]]]",6.9,10,6,0,4,22.129,11.0,0.497,23.5,17,0.588
